Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_43_325,VPWR,li1,57.2700,128.1460,1.799964
TAP_TAPCELL_ROW_43_324,VPWR,li1,31.5100,128.1460,1.799983
TAP_TAPCELL_ROW_42_323,VPWR,li1,121.6700,127.5330,1.799934
TAP_TAPCELL_ROW_42_322,VPWR,li1,95.9100,127.5330,1.799941
TAP_TAPCELL_ROW_42_321,VPWR,li1,70.1500,127.5330,1.799954
TAP_TAPCELL_ROW_42_320,VPWR,li1,44.3900,127.5330,1.799973
TAP_TAPCELL_ROW_42_319,VPWR,li1,18.6300,127.5330,1.799991
TAP_TAPCELL_ROW_41_318,VPWR,li1,134.5500,122.7060,1.799699
TAP_TAPCELL_ROW_41_317,VPWR,li1,108.7900,122.7060,1.799726
TAP_TAPCELL_ROW_41_316,VPWR,li1,83.0300,122.7060,1.799777
TAP_TAPCELL_ROW_41_315,VPWR,li1,57.2700,122.7060,1.799849
TAP_TAPCELL_ROW_41_314,VPWR,li1,31.5100,122.7060,1.799926
TAP_TAPCELL_ROW_40_313,VPWR,li1,121.6700,122.0930,1.799710
TAP_TAPCELL_ROW_40_312,VPWR,li1,95.9100,122.0930,1.799745
TAP_TAPCELL_ROW_40_311,VPWR,li1,70.1500,122.0930,1.799810
TAP_TAPCELL_ROW_40_310,VPWR,li1,44.3900,122.0930,1.799885
TAP_TAPCELL_ROW_40_309,VPWR,li1,18.6300,122.0930,1.799962
TAP_TAPCELL_ROW_39_308,VPWR,li1,134.5500,117.2660,1.799881
TAP_TAPCELL_ROW_39_307,VPWR,li1,108.7900,117.2660,1.799882
TAP_TAPCELL_ROW_39_306,VPWR,li1,83.0300,117.2660,1.799894
TAP_TAPCELL_ROW_39_305,VPWR,li1,57.2700,117.2660,1.799919
TAP_TAPCELL_ROW_39_304,VPWR,li1,31.5100,117.2660,1.799955
TAP_TAPCELL_ROW_38_303,VPWR,li1,121.6700,116.6530,1.799882
TAP_TAPCELL_ROW_38_302,VPWR,li1,95.9100,116.6530,1.799887
TAP_TAPCELL_ROW_38_301,VPWR,li1,70.1500,116.6530,1.799904
TAP_TAPCELL_ROW_38_300,VPWR,li1,44.3900,116.6530,1.799935
TAP_TAPCELL_ROW_38_299,VPWR,li1,18.6300,116.6530,1.799973
TAP_TAPCELL_ROW_37_298,VPWR,li1,134.5500,111.8260,1.799842
TAP_TAPCELL_ROW_37_297,VPWR,li1,108.7900,111.8260,1.799852
TAP_TAPCELL_ROW_37_296,VPWR,li1,83.0300,111.8260,1.799866
TAP_TAPCELL_ROW_37_295,VPWR,li1,57.2700,111.8260,1.799886
TAP_TAPCELL_ROW_37_294,VPWR,li1,31.5100,111.8260,1.799940
TAP_TAPCELL_ROW_36_293,VPWR,li1,121.6700,111.2130,1.799847
TAP_TAPCELL_ROW_36_292,VPWR,li1,95.9100,111.2130,1.799857
TAP_TAPCELL_ROW_36_291,VPWR,li1,70.1500,111.2130,1.799875
TAP_TAPCELL_ROW_36_290,VPWR,li1,44.3900,111.2130,1.799909
TAP_TAPCELL_ROW_36_289,VPWR,li1,18.6300,111.2130,1.799967
TAP_TAPCELL_ROW_35_288,VPWR,li1,134.5500,106.3860,1.799750
TAP_TAPCELL_ROW_35_287,VPWR,li1,108.7900,106.3860,1.799756
TAP_TAPCELL_ROW_35_286,VPWR,li1,83.0300,106.3860,1.799794
TAP_TAPCELL_ROW_35_285,VPWR,li1,57.2700,106.3860,1.799853
TAP_TAPCELL_ROW_35_284,VPWR,li1,31.5100,106.3860,1.799932
TAP_TAPCELL_ROW_34_283,VPWR,li1,121.6700,105.7730,1.799753
TAP_TAPCELL_ROW_34_282,VPWR,li1,95.9100,105.7730,1.799769
TAP_TAPCELL_ROW_34_281,VPWR,li1,70.1500,105.7730,1.799826
TAP_TAPCELL_ROW_34_280,VPWR,li1,44.3900,105.7730,1.799889
TAP_TAPCELL_ROW_34_279,VPWR,li1,18.6300,105.7730,1.799959
TAP_TAPCELL_ROW_33_278,VPWR,li1,134.5500,100.9460,1.799809
TAP_TAPCELL_ROW_33_277,VPWR,li1,108.7900,100.9460,1.799819
TAP_TAPCELL_ROW_33_276,VPWR,li1,83.0300,100.9460,1.799847
TAP_TAPCELL_ROW_33_275,VPWR,li1,57.2700,100.9460,1.799888
TAP_TAPCELL_ROW_33_274,VPWR,li1,31.5100,100.9460,1.799949
TAP_TAPCELL_ROW_32_273,VPWR,li1,121.6700,100.3330,1.799813
TAP_TAPCELL_ROW_32_272,VPWR,li1,95.9100,100.3330,1.799830
TAP_TAPCELL_ROW_32_271,VPWR,li1,70.1500,100.3330,1.799866
TAP_TAPCELL_ROW_32_270,VPWR,li1,44.3900,100.3330,1.799916
TAP_TAPCELL_ROW_32_269,VPWR,li1,18.6300,100.3330,1.799973
TAP_TAPCELL_ROW_31_268,VPWR,li1,134.5500,95.5060,1.799693
TAP_TAPCELL_ROW_31_267,VPWR,li1,108.7900,95.5060,1.799722
TAP_TAPCELL_ROW_31_266,VPWR,li1,83.0300,95.5060,1.799757
TAP_TAPCELL_ROW_31_265,VPWR,li1,57.2700,95.5060,1.799815
TAP_TAPCELL_ROW_31_264,VPWR,li1,31.5100,95.5060,1.799905
TAP_TAPCELL_ROW_30_263,VPWR,li1,121.6700,94.8930,1.799704
TAP_TAPCELL_ROW_30_262,VPWR,li1,95.9100,94.8930,1.799738
TAP_TAPCELL_ROW_30_261,VPWR,li1,70.1500,94.8930,1.799783
TAP_TAPCELL_ROW_30_260,VPWR,li1,44.3900,94.8930,1.799854
TAP_TAPCELL_ROW_30_259,VPWR,li1,18.6300,94.8930,1.799949
TAP_TAPCELL_ROW_29_258,VPWR,li1,134.5500,90.0660,1.799804
TAP_TAPCELL_ROW_29_257,VPWR,li1,108.7900,90.0660,1.799818
TAP_TAPCELL_ROW_29_256,VPWR,li1,83.0300,90.0660,1.799850
TAP_TAPCELL_ROW_29_255,VPWR,li1,57.2700,90.0660,1.799895
TAP_TAPCELL_ROW_29_254,VPWR,li1,31.5100,90.0660,1.799950
TAP_TAPCELL_ROW_28_253,VPWR,li1,121.6700,89.4530,1.799811
TAP_TAPCELL_ROW_28_252,VPWR,li1,95.9100,89.4530,1.799831
TAP_TAPCELL_ROW_28_251,VPWR,li1,70.1500,89.4530,1.799869
TAP_TAPCELL_ROW_28_250,VPWR,li1,44.3900,89.4530,1.799924
TAP_TAPCELL_ROW_28_249,VPWR,li1,18.6300,89.4530,1.799973
TAP_TAPCELL_ROW_27_248,VPWR,li1,134.5500,84.6260,1.799808
TAP_TAPCELL_ROW_27_247,VPWR,li1,108.7900,84.6260,1.799812
TAP_TAPCELL_ROW_27_246,VPWR,li1,83.0300,84.6260,1.799842
TAP_TAPCELL_ROW_27_245,VPWR,li1,57.2700,84.6260,1.799886
TAP_TAPCELL_ROW_27_244,VPWR,li1,31.5100,84.6260,1.799947
TAP_TAPCELL_ROW_26_243,VPWR,li1,121.6700,84.0130,1.799809
TAP_TAPCELL_ROW_26_242,VPWR,li1,95.9100,84.0130,1.799824
TAP_TAPCELL_ROW_26_241,VPWR,li1,70.1500,84.0130,1.799862
TAP_TAPCELL_ROW_26_240,VPWR,li1,44.3900,84.0130,1.799915
TAP_TAPCELL_ROW_26_239,VPWR,li1,18.6300,84.0130,1.799969
TAP_TAPCELL_ROW_25_238,VPWR,li1,134.5500,79.1860,1.799800
TAP_TAPCELL_ROW_25_237,VPWR,li1,108.7900,79.1860,1.799807
TAP_TAPCELL_ROW_25_236,VPWR,li1,83.0300,79.1860,1.799820
TAP_TAPCELL_ROW_25_235,VPWR,li1,57.2700,79.1860,1.799874
TAP_TAPCELL_ROW_25_234,VPWR,li1,31.5100,79.1860,1.799940
TAP_TAPCELL_ROW_24_233,VPWR,li1,121.6700,78.5730,1.799802
TAP_TAPCELL_ROW_24_232,VPWR,li1,95.9100,78.5730,1.799812
TAP_TAPCELL_ROW_24_231,VPWR,li1,70.1500,78.5730,1.799840
TAP_TAPCELL_ROW_24_230,VPWR,li1,44.3900,78.5730,1.799902
TAP_TAPCELL_ROW_24_229,VPWR,li1,18.6300,78.5730,1.799970
TAP_TAPCELL_ROW_23_228,VPWR,li1,134.5500,73.7460,1.799883
TAP_TAPCELL_ROW_23_227,VPWR,li1,108.7900,73.7460,1.799888
TAP_TAPCELL_ROW_23_226,VPWR,li1,83.0300,73.7460,1.799900
TAP_TAPCELL_ROW_23_225,VPWR,li1,57.2700,73.7460,1.799926
TAP_TAPCELL_ROW_23_224,VPWR,li1,31.5100,73.7460,1.799965
TAP_TAPCELL_ROW_22_223,VPWR,li1,121.6700,73.1330,1.799885
TAP_TAPCELL_ROW_22_222,VPWR,li1,95.9100,73.1330,1.799893
TAP_TAPCELL_ROW_22_221,VPWR,li1,70.1500,73.1330,1.799912
TAP_TAPCELL_ROW_22_220,VPWR,li1,44.3900,73.1330,1.799946
TAP_TAPCELL_ROW_22_219,VPWR,li1,18.6300,73.1330,1.799981
TAP_TAPCELL_ROW_21_218,VPWR,li1,134.5500,68.3060,1.799806
TAP_TAPCELL_ROW_21_217,VPWR,li1,108.7900,68.3060,1.799810
TAP_TAPCELL_ROW_21_216,VPWR,li1,83.0300,68.3060,1.799826
TAP_TAPCELL_ROW_21_215,VPWR,li1,57.2700,68.3060,1.799862
TAP_TAPCELL_ROW_21_214,VPWR,li1,31.5100,68.3060,1.799928
TAP_TAPCELL_ROW_20_213,VPWR,li1,121.6700,67.6930,1.799806
TAP_TAPCELL_ROW_20_212,VPWR,li1,95.9100,67.6930,1.799816
TAP_TAPCELL_ROW_20_211,VPWR,li1,70.1500,67.6930,1.799842
TAP_TAPCELL_ROW_20_210,VPWR,li1,44.3900,67.6930,1.799893
TAP_TAPCELL_ROW_20_209,VPWR,li1,18.6300,67.6930,1.799960
TAP_TAPCELL_ROW_19_208,VPWR,li1,134.5500,62.8660,1.799780
TAP_TAPCELL_ROW_19_207,VPWR,li1,108.7900,62.8660,1.799803
TAP_TAPCELL_ROW_19_206,VPWR,li1,83.0300,62.8660,1.799841
TAP_TAPCELL_ROW_19_205,VPWR,li1,57.2700,62.8660,1.799886
TAP_TAPCELL_ROW_19_204,VPWR,li1,31.5100,62.8660,1.799945
TAP_TAPCELL_ROW_18_203,VPWR,li1,121.6700,62.2530,1.799787
TAP_TAPCELL_ROW_18_202,VPWR,li1,95.9100,62.2530,1.799820
TAP_TAPCELL_ROW_18_201,VPWR,li1,70.1500,62.2530,1.799861
TAP_TAPCELL_ROW_18_200,VPWR,li1,44.3900,62.2530,1.799912
TAP_TAPCELL_ROW_18_199,VPWR,li1,18.6300,62.2530,1.799973
TAP_TAPCELL_ROW_17_198,VPWR,li1,134.5500,57.4260,1.799827
TAP_TAPCELL_ROW_17_197,VPWR,li1,108.7900,57.4260,1.799829
TAP_TAPCELL_ROW_17_196,VPWR,li1,83.0300,57.4260,1.799840
TAP_TAPCELL_ROW_17_195,VPWR,li1,57.2700,57.4260,1.799876
TAP_TAPCELL_ROW_17_194,VPWR,li1,31.5100,57.4260,1.799946
TAP_TAPCELL_ROW_16_193,VPWR,li1,121.6700,56.8130,1.799827
TAP_TAPCELL_ROW_16_192,VPWR,li1,95.9100,56.8130,1.799834
TAP_TAPCELL_ROW_16_191,VPWR,li1,70.1500,56.8130,1.799851
TAP_TAPCELL_ROW_16_190,VPWR,li1,44.3900,56.8130,1.799910
TAP_TAPCELL_ROW_16_189,VPWR,li1,18.6300,56.8130,1.799971
TAP_TAPCELL_ROW_15_188,VPWR,li1,134.5500,51.9860,1.799822
TAP_TAPCELL_ROW_15_187,VPWR,li1,108.7900,51.9860,1.799828
TAP_TAPCELL_ROW_15_186,VPWR,li1,83.0300,51.9860,1.799853
TAP_TAPCELL_ROW_15_185,VPWR,li1,57.2700,51.9860,1.799894
TAP_TAPCELL_ROW_15_184,VPWR,li1,31.5100,51.9860,1.799951
TAP_TAPCELL_ROW_14_183,VPWR,li1,121.6700,51.3730,1.799824
TAP_TAPCELL_ROW_14_182,VPWR,li1,95.9100,51.3730,1.799834
TAP_TAPCELL_ROW_14_181,VPWR,li1,70.1500,51.3730,1.799872
TAP_TAPCELL_ROW_14_180,VPWR,li1,44.3900,51.3730,1.799920
TAP_TAPCELL_ROW_14_179,VPWR,li1,18.6300,51.3730,1.799972
TAP_TAPCELL_ROW_13_178,VPWR,li1,134.5500,46.5460,1.799713
TAP_TAPCELL_ROW_13_177,VPWR,li1,108.7900,46.5460,1.799713
TAP_TAPCELL_ROW_13_176,VPWR,li1,83.0300,46.5460,1.799739
TAP_TAPCELL_ROW_13_175,VPWR,li1,57.2700,46.5460,1.799795
TAP_TAPCELL_ROW_13_174,VPWR,li1,31.5100,46.5460,1.799893
TAP_TAPCELL_ROW_12_173,VPWR,li1,121.6700,45.9330,1.799713
TAP_TAPCELL_ROW_12_172,VPWR,li1,95.9100,45.9330,1.799715
TAP_TAPCELL_ROW_12_171,VPWR,li1,70.1500,45.9330,1.799767
TAP_TAPCELL_ROW_12_170,VPWR,li1,44.3900,45.9330,1.799839
TAP_TAPCELL_ROW_12_169,VPWR,li1,18.6300,45.9330,1.799943
TAP_TAPCELL_ROW_11_168,VPWR,li1,134.5500,41.1060,1.799864
TAP_TAPCELL_ROW_11_167,VPWR,li1,108.7900,41.1060,1.799875
TAP_TAPCELL_ROW_11_166,VPWR,li1,83.0300,41.1060,1.799898
TAP_TAPCELL_ROW_11_165,VPWR,li1,57.2700,41.1060,1.799933
TAP_TAPCELL_ROW_11_164,VPWR,li1,31.5100,41.1060,1.799967
TAP_TAPCELL_ROW_10_163,VPWR,li1,121.6700,40.4930,1.799868
TAP_TAPCELL_ROW_10_162,VPWR,li1,95.9100,40.4930,1.799886
TAP_TAPCELL_ROW_10_161,VPWR,li1,70.1500,40.4930,1.799914
TAP_TAPCELL_ROW_10_160,VPWR,li1,44.3900,40.4930,1.799949
TAP_TAPCELL_ROW_10_159,VPWR,li1,18.6300,40.4930,1.799981
TAP_TAPCELL_ROW_9_158,VPWR,li1,134.5500,35.6660,1.799849
TAP_TAPCELL_ROW_9_157,VPWR,li1,108.7900,35.6660,1.799862
TAP_TAPCELL_ROW_9_156,VPWR,li1,83.0300,35.6660,1.799885
TAP_TAPCELL_ROW_9_155,VPWR,li1,57.2700,35.6660,1.799919
TAP_TAPCELL_ROW_9_154,VPWR,li1,31.5100,35.6660,1.799963
TAP_TAPCELL_ROW_8_153,VPWR,li1,121.6700,35.0530,1.799854
TAP_TAPCELL_ROW_8_152,VPWR,li1,95.9100,35.0530,1.799872
TAP_TAPCELL_ROW_8_151,VPWR,li1,70.1500,35.0530,1.799901
TAP_TAPCELL_ROW_8_150,VPWR,li1,44.3900,35.0530,1.799940
TAP_TAPCELL_ROW_8_149,VPWR,li1,18.6300,35.0530,1.799980
TAP_TAPCELL_ROW_7_148,VPWR,li1,134.5500,30.2260,1.799658
TAP_TAPCELL_ROW_7_147,VPWR,li1,108.7900,30.2260,1.799689
TAP_TAPCELL_ROW_7_146,VPWR,li1,83.0300,30.2260,1.799734
TAP_TAPCELL_ROW_7_145,VPWR,li1,57.2700,30.2260,1.799818
TAP_TAPCELL_ROW_7_144,VPWR,li1,31.5100,30.2260,1.799913
TAP_TAPCELL_ROW_6_143,VPWR,li1,121.6700,29.6130,1.799670
TAP_TAPCELL_ROW_6_142,VPWR,li1,95.9100,29.6130,1.799710
TAP_TAPCELL_ROW_6_141,VPWR,li1,70.1500,29.6130,1.799769
TAP_TAPCELL_ROW_6_140,VPWR,li1,44.3900,29.6130,1.799859
TAP_TAPCELL_ROW_6_139,VPWR,li1,18.6300,29.6130,1.799955
TAP_TAPCELL_ROW_5_138,VPWR,li1,134.5500,24.7860,1.799742
TAP_TAPCELL_ROW_5_137,VPWR,li1,108.7900,24.7860,1.799759
TAP_TAPCELL_ROW_5_136,VPWR,li1,83.0300,24.7860,1.799806
TAP_TAPCELL_ROW_5_135,VPWR,li1,57.2700,24.7860,1.799867
TAP_TAPCELL_ROW_5_134,VPWR,li1,31.5100,24.7860,1.799929
TAP_TAPCELL_ROW_4_133,VPWR,li1,121.6700,24.1730,1.799749
TAP_TAPCELL_ROW_4_132,VPWR,li1,95.9100,24.1730,1.799782
TAP_TAPCELL_ROW_4_131,VPWR,li1,70.1500,24.1730,1.799833
TAP_TAPCELL_ROW_4_130,VPWR,li1,44.3900,24.1730,1.799895
TAP_TAPCELL_ROW_4_129,VPWR,li1,18.6300,24.1730,1.799962
TAP_TAPCELL_ROW_3_128,VPWR,li1,134.5500,19.3460,1.799802
TAP_TAPCELL_ROW_3_127,VPWR,li1,108.7900,19.3460,1.799811
TAP_TAPCELL_ROW_3_126,VPWR,li1,83.0300,19.3460,1.799836
TAP_TAPCELL_ROW_3_125,VPWR,li1,57.2700,19.3460,1.799879
TAP_TAPCELL_ROW_3_124,VPWR,li1,31.5100,19.3460,1.799937
TAP_TAPCELL_ROW_2_123,VPWR,li1,121.6700,18.7330,1.799805
TAP_TAPCELL_ROW_2_122,VPWR,li1,95.9100,18.7330,1.799821
TAP_TAPCELL_ROW_2_121,VPWR,li1,70.1500,18.7330,1.799856
TAP_TAPCELL_ROW_2_120,VPWR,li1,44.3900,18.7330,1.799910
TAP_TAPCELL_ROW_2_119,VPWR,li1,18.6300,18.7330,1.799967
TAP_TAPCELL_ROW_1_118,VPWR,li1,134.5500,13.9060,1.799874
TAP_TAPCELL_ROW_1_117,VPWR,li1,108.7900,13.9060,1.799883
TAP_TAPCELL_ROW_1_116,VPWR,li1,83.0300,13.9060,1.799902
TAP_TAPCELL_ROW_1_115,VPWR,li1,57.2700,13.9060,1.799933
TAP_TAPCELL_ROW_1_114,VPWR,li1,31.5100,13.9060,1.799969
TAP_TAPCELL_ROW_0_113,VPWR,li1,134.5500,13.2930,1.799874
TAP_TAPCELL_ROW_0_112,VPWR,li1,121.6700,13.2930,1.799877
TAP_TAPCELL_ROW_0_111,VPWR,li1,108.7900,13.2930,1.799883
TAP_TAPCELL_ROW_0_110,VPWR,li1,95.9100,13.2930,1.799891
TAP_TAPCELL_ROW_0_109,VPWR,li1,83.0300,13.2930,1.799902
TAP_TAPCELL_ROW_0_108,VPWR,li1,70.1500,13.2930,1.799916
TAP_TAPCELL_ROW_0_107,VPWR,li1,57.2700,13.2930,1.799933
TAP_TAPCELL_ROW_0_106,VPWR,li1,44.3900,13.2930,1.799952
TAP_TAPCELL_ROW_0_105,VPWR,li1,31.5100,13.2930,1.799969
TAP_TAPCELL_ROW_0_104,VPWR,li1,18.6300,13.2930,1.799982
PHY_EDGE_ROW_51_Left_103,VPWR,li1,6.2100,149.6000,1.799997
PHY_EDGE_ROW_50_Left_102,VPWR,li1,6.2100,149.6000,1.799997
PHY_EDGE_ROW_49_Left_101,VPWR,li1,6.2100,144.1600,1.799986
PHY_EDGE_ROW_48_Left_100,VPWR,li1,6.2100,144.1600,1.799986
PHY_EDGE_ROW_47_Left_99,VPWR,li1,6.2100,138.7200,1.799988
PHY_EDGE_ROW_46_Left_98,VPWR,li1,6.2100,138.7200,1.799988
PHY_EDGE_ROW_45_Left_97,VPWR,li1,6.2100,133.2800,1.799958
PHY_EDGE_ROW_44_Left_96,VPWR,li1,6.2100,133.2800,1.799958
PHY_EDGE_ROW_43_Left_95,VPWR,li1,6.2100,127.8400,1.799991
PHY_EDGE_ROW_42_Left_94,VPWR,li1,6.2100,127.8400,1.799991
PHY_EDGE_ROW_41_Left_93,VPWR,li1,6.2100,122.4000,1.799962
PHY_EDGE_ROW_40_Left_92,VPWR,li1,6.2100,122.4000,1.799962
PHY_EDGE_ROW_39_Left_91,VPWR,li1,6.2100,116.9600,1.799973
PHY_EDGE_ROW_38_Left_90,VPWR,li1,6.2100,116.9600,1.799973
PHY_EDGE_ROW_37_Left_89,VPWR,li1,6.2100,111.5200,1.799965
PHY_EDGE_ROW_36_Left_88,VPWR,li1,6.2100,111.5200,1.799965
PHY_EDGE_ROW_35_Left_87,VPWR,li1,6.2100,106.0800,1.799957
PHY_EDGE_ROW_34_Left_86,VPWR,li1,6.2100,106.0800,1.799957
PHY_EDGE_ROW_33_Left_85,VPWR,li1,6.2100,100.6400,1.799972
PHY_EDGE_ROW_32_Left_84,VPWR,li1,6.2100,100.6400,1.799972
PHY_EDGE_ROW_31_Left_83,VPWR,li1,6.2100,95.2000,1.799949
PHY_EDGE_ROW_30_Left_82,VPWR,li1,6.2100,95.2000,1.799949
PHY_EDGE_ROW_29_Left_81,VPWR,li1,6.2100,89.7600,1.799972
PHY_EDGE_ROW_28_Left_80,VPWR,li1,6.2100,89.7600,1.799972
PHY_EDGE_ROW_27_Left_79,VPWR,li1,6.2100,84.3200,1.799967
PHY_EDGE_ROW_26_Left_78,VPWR,li1,6.2100,84.3200,1.799967
PHY_EDGE_ROW_25_Left_77,VPWR,li1,6.2100,78.8800,1.799970
PHY_EDGE_ROW_24_Left_76,VPWR,li1,6.2100,78.8800,1.799970
PHY_EDGE_ROW_23_Left_75,VPWR,li1,6.2100,73.4400,1.799979
PHY_EDGE_ROW_22_Left_74,VPWR,li1,6.2100,73.4400,1.799979
PHY_EDGE_ROW_21_Left_73,VPWR,li1,6.2100,68.0000,1.799959
PHY_EDGE_ROW_20_Left_72,VPWR,li1,6.2100,68.0000,1.799959
PHY_EDGE_ROW_19_Left_71,VPWR,li1,6.2100,62.5600,1.799972
PHY_EDGE_ROW_18_Left_70,VPWR,li1,6.2100,62.5600,1.799972
PHY_EDGE_ROW_17_Left_69,VPWR,li1,6.2100,57.1200,1.799970
PHY_EDGE_ROW_16_Left_68,VPWR,li1,6.2100,57.1200,1.799970
PHY_EDGE_ROW_15_Left_67,VPWR,li1,6.2100,51.6800,1.799971
PHY_EDGE_ROW_14_Left_66,VPWR,li1,6.2100,51.6800,1.799971
PHY_EDGE_ROW_13_Left_65,VPWR,li1,6.2100,46.2400,1.799942
PHY_EDGE_ROW_12_Left_64,VPWR,li1,6.2100,46.2400,1.799942
PHY_EDGE_ROW_11_Left_63,VPWR,li1,6.2100,40.8000,1.799981
PHY_EDGE_ROW_10_Left_62,VPWR,li1,6.2100,40.8000,1.799981
PHY_EDGE_ROW_9_Left_61,VPWR,li1,6.2100,35.3600,1.799980
PHY_EDGE_ROW_8_Left_60,VPWR,li1,6.2100,35.3600,1.799980
PHY_EDGE_ROW_7_Left_59,VPWR,li1,6.2100,29.9200,1.799955
PHY_EDGE_ROW_6_Left_58,VPWR,li1,6.2100,29.9200,1.799955
PHY_EDGE_ROW_5_Left_57,VPWR,li1,6.2100,24.4800,1.799961
PHY_EDGE_ROW_4_Left_56,VPWR,li1,6.2100,24.4800,1.799961
PHY_EDGE_ROW_3_Left_55,VPWR,li1,6.2100,19.0400,1.799966
PHY_EDGE_ROW_2_Left_54,VPWR,li1,6.2100,19.0400,1.799966
PHY_EDGE_ROW_1_Left_53,VPWR,li1,6.2100,13.6000,1.799981
PHY_EDGE_ROW_0_Left_52,VPWR,li1,6.2100,13.6000,1.799981
PHY_EDGE_ROW_51_Right_51,VPWR,li1,147.8900,149.6000,1.799996
PHY_EDGE_ROW_50_Right_50,VPWR,li1,147.8900,149.6000,1.799996
PHY_EDGE_ROW_49_Right_49,VPWR,li1,147.8900,144.1600,1.799960
PHY_EDGE_ROW_48_Right_48,VPWR,li1,147.8900,144.1600,1.799960
PHY_EDGE_ROW_47_Right_47,VPWR,li1,147.8900,138.7200,1.799944
PHY_EDGE_ROW_46_Right_46,VPWR,li1,147.8900,138.7200,1.799944
PHY_EDGE_ROW_45_Right_45,VPWR,li1,147.8900,133.2800,1.799800
PHY_EDGE_ROW_44_Right_44,VPWR,li1,147.8900,133.2800,1.799800
PHY_EDGE_ROW_43_Right_43,VPWR,li1,147.8900,127.8400,1.799931
PHY_EDGE_ROW_42_Right_42,VPWR,li1,147.8900,127.8400,1.799931
PHY_EDGE_ROW_41_Right_41,VPWR,li1,147.8900,122.4000,1.799698
PHY_EDGE_ROW_40_Right_40,VPWR,li1,147.8900,122.4000,1.799698
PHY_EDGE_ROW_39_Right_39,VPWR,li1,147.8900,116.9600,1.799881
PHY_EDGE_ROW_38_Right_38,VPWR,li1,147.8900,116.9600,1.799881
PHY_EDGE_ROW_37_Right_37,VPWR,li1,147.8900,111.5200,1.799841
PHY_EDGE_ROW_36_Right_36,VPWR,li1,147.8900,111.5200,1.799841
PHY_EDGE_ROW_35_Right_35,VPWR,li1,147.8900,106.0800,1.799748
PHY_EDGE_ROW_34_Right_34,VPWR,li1,147.8900,106.0800,1.799748
PHY_EDGE_ROW_33_Right_33,VPWR,li1,147.8900,100.6400,1.799809
PHY_EDGE_ROW_32_Right_32,VPWR,li1,147.8900,100.6400,1.799809
PHY_EDGE_ROW_31_Right_31,VPWR,li1,147.8900,95.2000,1.799692
PHY_EDGE_ROW_30_Right_30,VPWR,li1,147.8900,95.2000,1.799692
PHY_EDGE_ROW_29_Right_29,VPWR,li1,147.8900,89.7600,1.799801
PHY_EDGE_ROW_28_Right_28,VPWR,li1,147.8900,89.7600,1.799801
PHY_EDGE_ROW_27_Right_27,VPWR,li1,147.8900,84.3200,1.799807
PHY_EDGE_ROW_26_Right_26,VPWR,li1,147.8900,84.3200,1.799807
PHY_EDGE_ROW_25_Right_25,VPWR,li1,147.8900,78.8800,1.799799
PHY_EDGE_ROW_24_Right_24,VPWR,li1,147.8900,78.8800,1.799799
PHY_EDGE_ROW_23_Right_23,VPWR,li1,147.8900,73.4400,1.799882
PHY_EDGE_ROW_22_Right_22,VPWR,li1,147.8900,73.4400,1.799882
PHY_EDGE_ROW_21_Right_21,VPWR,li1,147.8900,68.0000,1.799805
PHY_EDGE_ROW_20_Right_20,VPWR,li1,147.8900,68.0000,1.799805
PHY_EDGE_ROW_19_Right_19,VPWR,li1,147.8900,62.5600,1.799778
PHY_EDGE_ROW_18_Right_18,VPWR,li1,147.8900,62.5600,1.799778
PHY_EDGE_ROW_17_Right_17,VPWR,li1,147.8900,57.1200,1.799827
PHY_EDGE_ROW_16_Right_16,VPWR,li1,147.8900,57.1200,1.799827
PHY_EDGE_ROW_15_Right_15,VPWR,li1,147.8900,51.6800,1.799821
PHY_EDGE_ROW_14_Right_14,VPWR,li1,147.8900,51.6800,1.799821
PHY_EDGE_ROW_13_Right_13,VPWR,li1,147.8900,46.2400,1.799713
PHY_EDGE_ROW_12_Right_12,VPWR,li1,147.8900,46.2400,1.799713
PHY_EDGE_ROW_11_Right_11,VPWR,li1,147.8900,40.8000,1.799863
PHY_EDGE_ROW_10_Right_10,VPWR,li1,147.8900,40.8000,1.799863
PHY_EDGE_ROW_9_Right_9,VPWR,li1,147.8900,35.3600,1.799847
PHY_EDGE_ROW_8_Right_8,VPWR,li1,147.8900,35.3600,1.799847
PHY_EDGE_ROW_7_Right_7,VPWR,li1,147.8900,29.9200,1.799656
PHY_EDGE_ROW_6_Right_6,VPWR,li1,147.8900,29.9200,1.799656
PHY_EDGE_ROW_5_Right_5,VPWR,li1,147.8900,24.4800,1.799741
PHY_EDGE_ROW_4_Right_4,VPWR,li1,147.8900,24.4800,1.799741
PHY_EDGE_ROW_3_Right_3,VPWR,li1,147.8900,19.0400,1.799801
PHY_EDGE_ROW_2_Right_2,VPWR,li1,147.8900,19.0400,1.799801
PHY_EDGE_ROW_1_Right_1,VPWR,li1,147.8900,13.6000,1.799874
PHY_EDGE_ROW_0_Right_0,VPWR,li1,147.8900,13.6000,1.799874
_1290_,VPWR,li1,46.6900,89.7600,1.799918
_1289_,VPWR,li1,85.7900,133.2800,1.799820
_1288_,VPWR,li1,100.7400,24.4800,1.799776
_1287_,VPWR,li1,120.0600,19.0400,1.799805
_1286_,VPWR,li1,85.1000,13.6000,1.799900
_1285_,VPWR,li1,115.0000,24.4800,1.799753
